会计,科俪思（广州）化妆品有限公司,5000,广州,外资（非欧美）,带薪年假 五险一金,3-4年经验 大专 招若干人,50-150人
会计经理,锦江融汇电子商务有限公司,12500,广州-海珠区,民营公司,五险一金 餐饮补贴 绩效奖金 年度旅游 带薪年假 定期体检,5-7年经验 本科 招1人,50-150人
会计专员,广州淦源智能科技有限公司,5000,广州-南沙区,民营公司,带薪年假 绩效奖金 节日福利 员工旅游 年终奖金 五险一金,3-4年经验 大专 招若干人,150-500人
会计人员,广州奇劲机电工程有限公司,4500,广州-荔湾区,民营公司,,3-4年经验 大专 招1人,50-150人
跨境电商税务会计（双休+地铁口）,广州轻快电子商务有限公司,6500,广州-番禺区,民营公司,周末双休 弹性工作 带薪年假 五险一金 绩效奖金 全勤奖 节日福利 餐饮补贴 住房补贴 通讯补贴,2年经验 本科 招1人,50-150人
会计,广州市迈腾生态食材有限公司,5250,广州-增城区,民营公司,,1年经验 大专 招2人,50-150人
诚聘财务会计独立做账报税,广州京美健康产业有限公司,5250,广州-越秀区,民营公司,五险一金 全勤奖 节日福利,2年经验 中专 招2人,少于50人
会计,广州市利众餐饮管理有限公司,3750,广州-番禺区,民营公司,绩效奖金 全勤奖 节日福利 包吃 弹性工作 工龄补贴 五险,1年经验 大专 招1人,少于50人
成本会计,广州加德智能科技有限公司,5750,广州-越秀区,民营公司,五险一金 年终奖金 员工旅游 加班补贴,1年经验 大专 招2人,少于50人
出纳/电商会计,创达（广州）传媒科技有限公司,5000,广州-黄埔区,民营公司,五险一金 周末双休,1年经验 本科 招若干人,1000-5000人
招聘广州南沙区会计、财务助理,合肥正佳智能科技有限公司,4500,广州-南沙区,民营公司,,无需经验 大专 招2人,500-1000人
会计助理,广州迪克医疗器械有限公司,6250,广州-黄埔区,民营公司,五险一金 包住宿 包工作餐,无需经验 本科 招1人,50-150人
财务会计专员,广州瑞爵企业管理咨询有限公司,3750,广州-番禺区,民营公司,弹性工作 绩效奖金 专业培训 年终奖金 员工旅游,2年经验 大专 招1人,少于50人
会计主管,广州市澳之星商贸发展有限公司,5250,广州,民营公司,补充医疗保险 餐饮补贴 绩效奖金 定期体检 五险,3-4年经验 大专 招2人,150-500人
会计助理/财务助理（内账）,广州三傻黑狗电子商务有限公司,5000,广州-白云区,民营公司,领导nice 住房补贴 年终奖金 带薪年假 员工旅游 餐饮补贴 节日福利 绩效奖金 全勤奖 氛围好,1年经验 中专 招1人,少于50人
主办会计,广州市半里仁文化传播有限公司,7500,广州-越秀区,民营公司,弹性工作 全勤奖 绩效奖金,5-7年经验 大专 招1人,50-150人
财务核算会计,深圳市乐有家控股集团有限公司,7000,异地招聘,民营公司,五险一金 交通补贴 弹性工作 绩效奖金 年终奖金 餐饮补贴 出国机会,1年经验 本科 招若干人,10000人以上
会计助理,范可辛服饰（广州）有限公司,5250,广州-番禺区,民营公司,包住宿 带薪年假 绩效奖金 全勤奖 年终奖金,1年经验 大专 招2人,50-150人
会计助理（应届可 有社保）,广州仙施国际货运代理有限公司,4500,广州-越秀区,民营公司,,在校生/应届生 高中 招1人,
会计（包住、五险、有食堂）,广州市生升农业股份有限公司,5500,异地招聘,民营公司,包住宿 绩效奖金 专业培训 股权激励 购房政策 五险,2年经验 本科 招2人,50-150人
会计/成本会计,广州奇纭贸易有限公司,5750,广州-天河区,民营公司,五险 节日福利 年终奖金,2年经验 本科 招1人,500-1000人
财务会计,广州纽缤乐营养科技股份有限公司,6000,广州-天河区,民营公司,周末双休 带薪年假 五险一金 全勤奖 节日福利 年终奖金 生日福利 员工旅游,3-4年经验 大专 招1人,150-500人
税务会计,广州家馨居贸易有限公司,7000,广州-番禺区,民营公司,五险一金 补充医疗保险 补充公积金 弹性工作 年终奖金 绩效奖金 做五休二 周末双休 补贴,2年经验 本科 招1人,50-150人
财务会计专员,广州嘉致国际货运代理有限公司,5250,广州-天河区,合资,,3-4年经验 大专 招1人,50-150人
会计,广州龙康机电设备有限公司,5250,广州-花都区,民营公司,通讯补贴 绩效奖金 交通补贴 周末双休 全勤奖 五险,3-4年经验 中专 招2人,50-150人
结算会计,郑州思念食品有限公司,5500,广州-黄埔区,外资（非欧美）,交通补贴 通讯补贴 定期体检 弹性工作 绩效奖金 五险一金,3-4年经验 大专 招1人,10000人以上
会计员,广东智华会计师事务所（普通合伙）,3750,异地招聘,民营公司,五险一金 员工旅游 通讯补贴 绩效奖金 年终奖金,2年经验 大专 招1人,50-150人
全盘会计（广州分公司）,固生堂中医连锁集团,6500,广州,民营公司,周末双休 带薪年假 五险一金 专业培训 节日福利 绩效奖金,1年经验 本科 招2人,1000-5000人
