管理会计（红牛）,北京普盛食品销售有限公司,8000,广州-天河区,民营公司,五险一金 补充医疗保险 交通补贴 餐饮补贴 通讯补贴 专业培训 定期体检 绩效奖金,2年经验 本科 招1人,1000-5000人
管理会计,美辰文化产业发展（广州）有限公司,6000,广州,民营公司,五险一金 绩效奖金 年终奖金 员工旅游,3-4年经验 本科 招1人,少于50人
管理会计,广东新又好企业管理服务有限公司,9000,广州-海珠区,民营公司,五险一金 餐饮补贴 通讯补贴 绩效奖金 年终奖金 股票期权 员工旅游 定期体检 专业培训 交通补贴,2年经验 本科 招1人,1000-5000人
管理会计,广州众上投资控股集团有限公司,10000,广州-番禺区,民营公司,五险一金 员工旅游 年终奖金 绩效奖金 定期体检 自助餐厅,5-7年经验 本科 招若干人,500-1000人
预算管理会计,广州迈普再生医学科技股份有限公司,9000,广州-黄埔区,民营公司,五险一金 年终奖金 员工旅游 交通补贴 餐饮补贴 定期体检 弹性工作,5-7年经验 本科 招若干人,150-500人
管理会计(J10158),广州中康资讯股份有限公司,10000,广州-天河区,合资,五险一金 绩效奖金 年终奖金 定期体检 午餐补助 带薪年假 节日福利 节日礼金,3-4年经验 本科 招1人,150-500人
管理会计（分公司/总部财务）,维正集团,6000,广州-黄埔区,民营公司,五险一金 年终奖金 股票期权 定期体检 专业培训 年轻团队 领导nice 员工旅游 绩效奖金,1年经验 本科 招15人,500-1000人
管理会计,伟仕贸易（广州）有限公司,8000,异地招聘,民营公司,带薪年假 五险一金 包吃 绩效奖金,3-4年经验 大专 招若干人,50-150人
管理会计,创扶科技有限公司,7000,广州-黄埔区,合资,五险一金 专业培训 绩效奖金 年终奖金 周末双休 节日福利,3-4年经验 大专 招1人,50-150人
急聘物业管理会计,广东越盛建设有限公司,12500,广州-白云区,民营公司,五险一金 年终奖金,10年以上经验 本科 招2人,150-500人
资产核算与管理会计,九元航空有限公司,7000,广州-白云区,民营公司,五险一金 年终奖金 弹性工作 周末双休 带薪年假 节日福利 岗位晋升 定期体检 免费工作餐,在校生/应届生 本科 招1人,1000-5000人
管理会计（中科软件测评公司）,广州中国科学院软件应用技术研究所,6000,广州-南沙区,事业单位,周末双休 法定节假日 包住,2年经验 本科 招1人,150-500人
成本管理会计,广州万宝集团压缩机有限公司,7000,广州,国企,餐饮补贴 定期体检 绩效奖金 包住宿 节日福利 专业培训 五险一金 补充医疗保险 通讯补贴 周末双休,2年经验 本科 招1人,1000-5000人
高级管理会计经理,广州逸仙电子商务有限公司,27500,广州-海珠区,合资,优厚绩效 五险一金 员工旅游 办公环境好 公司前景好 大小周,5-7年经验 本科 招1人,1000-5000人
（财务部）财务主管 /管理会计,广州畅驿智能科技有限公司,9000,广州-天河区,民营公司,五险一金 绩效奖金 弹性工作 周末双休,5-7年经验 大专 招1人,150-500人
软件测试工程师（包三餐+双休）,深圳市德科信息技术有限公司,9000,广州-天河区,合资,五险一金 年终奖金 团建活动 员工旅游 专业培训 弹性工作,1年经验 本科 招2人,1000-5000人
记账会计（出口退税）,广东大旗商服科技有限公司,8000,广州-越秀区,民营公司,五险一金 专业培训 员工旅游 年终奖金 定期体检 周末双休 带薪年假 健身房 全勤奖 绩效奖金,3-4年经验 大专 招1人,50-150人
综合管理岗,南方出版传媒股份有限公司,22500,广州-越秀区,国企,五险一金 专业培训 绩效奖金 定期体检 通讯补贴 带薪年假 企业年金 周末双休,5-7年经验 硕士 招1人,1000-5000人
财务会计,广东中洲包装材料科技有限公司,5250,广州-增城区,民营公司,员工旅游 专业培训 年终奖金 国家假期 社保 带薪年假 节日福利,1年经验 大专 招1人,150-500人
会计助理,果然优-广州纯简网络科技有限公司,4050,广州-白云区,民营公司,专业培训 弹性工作 绩效奖金 员工旅游 定期体检,1年经验 大专 招1人,150-500人
财务经理 (工作地点：南宁宾阳县),广州满庭芳香料有限公司,9000,广州,民营公司,五险一金 员工旅游,5-7年经验 大专 招1人,50-150人
财务会计专员,广州瑞烽年知识产权代理有限公司,5500,广州-白云区,民营公司,绩效奖金 节日福利 带薪年假 全勤奖 专业培训 年度旅游 五险一金 高温补贴 餐饮补贴,1年经验 中专 招6人,少于50人
软件测试（体育西路1）,广州市卓为信息技术有限公司,9500,广州-天河区,民营公司,团队大 牛人多 包餐 年终丰厚 头部企业,1年经验 本科 招若干人,150-500人
