预算员（审计员）,广州市恒盛建设工程有限公司,9166,广州-越秀区,国企,带薪年假 五险一金 绩效奖金 节日福利 专业培训 餐饮补贴 高温补贴 定期体检 年终奖金 周末双休,3-4年经验 本科 招2人,150-500人
审计\风控管理,佛山市益通实业有限公司,13333,异地招聘,国企,定期体检 五险二金 出行配车 餐饮补贴 绩效奖金 年终奖金 专业培训,3-4年经验 本科 招1人,少于50人
审计部经理,国药集团广东省医疗器械有限公司,20833,广州-越秀区,国企,五险一金 员工旅游 年终奖金 绩效奖金 周末双休,5-7年经验 本科 招1人,500-1000人
审计实习生,深圳皇嘉财润财务顾问股份有限公司广州分公司,2500,广州-天河区,上市公司,,在校生/应届生 大专 招1人,150-500人
财务审计部副经理（审计岗）,广州市白云公有资产运营有限公司,22916,广州-白云区,国企,五险一金 定期体检 专业培训 周末双休 工会福利 公司食堂,10年以上经验 本科 招1人,1000-5000人
审计经理/总监,广东创世传承投资发展有限公司,37500,广州-天河区,民营公司,绩效奖金 年终奖金 弹性工作 定期体检 通讯补贴 员工旅游 下午茶 环境优美 五险,10年以上经验 硕士 招1人,150-500人
审计主管/督察主管,天地壹号饮料股份有限公司,10416,广州,上市公司,绩效奖金 节日福利 五险一金 定期体检 员工旅游 年终奖金 包吃包住,3-4年经验 本科 招2人,10000人以上
审计助理,广东数诚会计师事务所有限公司,4750,广州-天河区,民营公司,交通补贴 餐饮补贴 专业培训 五险一金 通讯补贴 员工旅游 定期体检,在校生/应届生 本科 招若干人,少于50人
审计助理,天职国际会计师事务所（特殊普通合伙）,5250,广州-天河区,民营公司,五险一金 通讯补贴 专业培训 绩效奖金 员工旅游,在校生/应届生 本科 招5人,500-1000人
Senior Auditor高级审计员,玛泽咨询（上海）有限公司,12500,广州-天河区,外资（欧美）,五险一金 员工旅游 出国机会 年终奖金 定期体检,3-4年经验 本科 招1人,500-1000人
审计专员/主管,广州豪特节能环保科技股份有限公司,7000,广州-番禺区,民营公司,年终奖金 包工作餐 带薪年假 五险一金 节日福利 专业培训,2年经验 本科 招2人,50-150人
审计经理,广州海伦堡物业管理有限公司,12500,广州-番禺区,民营公司,五险一金 免费班车 交通补贴 餐饮补贴 绩效奖金 弹性工作 包住 带薪年假,3-4年经验 大专 招1人,1000-5000人
审计主管,广东万里马实业股份有限公司,10000,广州,上市公司,五险一金 绩效奖金 带薪年假 弹性工作,5-7年经验 大专 招1人,1000-5000人
审计经理,广东芬尼克兹节能设备有限公司,16666,广州-南沙区,民营公司,年终奖金 绩效奖金 专业培训 定期体检 补充医疗保险 补充公积金 餐饮补贴 油费补贴 六险一金,3-4年经验 本科 招若干人,1000-5000人
审计专员,鸿利智汇集团股份有限公司,9500,广州,上市公司,五险一金 补充医疗保险 员工旅游 专业培训 绩效奖金 年终奖金 定期体检 周末双休 包吃三餐,1年经验 大专 招1人,5000-10000人
审计助理,广州市德宏税务师事务所有限公司,3750,广州-花都区,民营公司,,在校生/应届生 大专 招5人,50-150人
审计内控经理,广州市浪奇实业股份有限公司,15499,广州-天河区,国企,带薪年假 节日福利 交通补贴 高温补贴 通讯补贴,5-7年经验 本科 招1人,500-1000人
财务审计,广西梧州国龙再生资源发展有限公司,5750,异地招聘,民营公司,,3-4年经验 大专 招2人,500-1000人
审计监察员,侨银环保科技股份有限公司,5000,广州-天河区,民营公司,五险一金 弹性工作 通讯补贴 交通补贴 定期体检 员工旅游,2年经验 大专 招2人,10000人以上
内部审计师,广州速鸽科技有限公司,11500,广州-花都区,民营公司,晋升机制 专业培训 绩效奖金 全员分红 出国机会 单双休制 节日福利 社会保险,5-7年经验 本科 招若干人,50-150人
工程审计（2021届校招）,广州市新豪精密科技有限公司,5500,广州,外资（非欧美）,五险一金 专业培训 出国机会 员工旅游 带薪年假 节日福利 做五休二 周末双休 提供食宿,在校生/应届生 本科 招1人,1000-5000人
审计专员（双休、包吃住）,广州中味餐饮服务有限公司,5500,广州-黄埔区,合资,员工旅游 定期体检 专业培训 交通补贴 包吃包住 社保齐全 做五休二 节日福利,1年经验 大专 招2人,1000-5000人
审计专员（应届生）,广州红海人力资源集团股份有限公司,4000,广州-越秀区,民营公司,五险一金 员工旅游 餐饮补贴 专业培训 年终奖金 定期体检,在校生/应届生 本科 招1人,10000人以上
财经审计专员,广东天禾农资股份有限公司,7083,广州,上市公司,五险一金 交通补贴 通讯补贴 餐饮补贴 定期体检 绩效奖金 专业培训,在校生/应届生 本科 招2人,1000-5000人
审计员,广物汽贸股份有限公司,8000,广州-白云区,国企,五险一金 定期体检 专业培训 节日福利,1年经验 硕士 招1人,5000-10000人
中参部审计高级专员,大参林医药集团股份有限公司,7000,广州,上市公司,周末双休 免费班车 五险一金 免费住宿 员工生日会,3-4年经验 本科 招1人,10000人以上
纪检审计副经理/主管,广州广电计量检测股份有限公司,8500,广州-天河区,国企,周末双休 带薪年假 五险一金 专业培训 绩效奖金 年终奖金 定期体检,5-7年经验 本科 招1人,1000-5000人
审计专员,播恩生物技术股份有限公司,7000,广州-番禺区,民营公司,五险一金 通讯补贴 餐饮补贴 定期体检 专业培训 绩效奖金 员工旅游 交通补贴 项目奖金,3-4年经验 本科 招3人,1000-5000人
审计信息员（***）,洽洽食品股份有限公司,2500,广州,上市公司,,在校生/应届生 大专 招若干人,1000-5000人
审计专员,广东允中律师事务所,7000,广州-天河区,民营公司,,2年经验 本科 招2人,少于50人
审计主管,华茂达投资股份有限公司,9000,广州-天河区,民营公司,周末双休 五险一金 年终奖金 专业培训 餐饮补贴 绩效奖金,5-7年经验 本科 招1人,1000-5000人
审计监察部,广州南沙公共资源控股集团有限公司,10000,广州-南沙区,国企,五险一金 定期体检,1年经验 本科 招2人,1000-5000人
审计经理,致同会计师事务所广东分所,18000,广州,民营公司,周末双休 弹性工作 五险一金 带薪年假 绩效奖金 节日福利 专业培训 通讯补贴 高温补贴,5-7年经验 本科 招若干人,1000-5000人
审计经理,广州采华餐饮管理有限公司,20000,广州-番禺区,外资（非欧美）,年终奖金 专业培训 社保 带薪年假 补充公积金 弹性工作,5-7年经验 本科 招1人,500-1000人
IT审计经理/资深经理,广州小鹏汽车科技有限公司,25000,广州-天河区,民营公司,五险一金 专业培训 补充医疗保险 餐饮补贴 绩效奖金 弹性工作 定期体检 包中晚餐,5-7年经验 本科 招2人,1000-5000人
审计实习生（增城）,广东诚安信会计师事务所有限公司,1500,广州-天河区,民营公司,餐饮补贴 通讯补贴 员工旅游 年终奖金 交通补贴,无需经验 本科 招4人,150-500人
审计监察部经理,金中天（广州）建设开发有限公司,17500,广州-天河区,民营公司,,5-7年经验 本科 招1人,150-500人
高级审计员,大信会计师事务所（特殊普通合伙）广州分所,9000,广州-天河区,民营公司,周末双休 餐饮补贴 绩效奖金 五险一金 通讯补贴 年终奖金,3-4年经验 本科 招若干人,150-500人
IT审计员,时代鼎典工程咨询有限公司,11000,广州-越秀区,民营公司,五险一金 补充医疗保险 员工旅游 绩效奖金 餐饮补贴 通讯补贴 定期体检 周末双休,3-4年经验 本科 招2人,50-150人
审计专员,广州市艾依格家居制品有限公司,9000,广州-白云区,民营公司,包吃 包住宿 五险一金 带薪年假 节日福利 绩效奖金,2年经验 大专 招若干人,1000-5000人
高级审计员,中兴华会计师事务所（特殊普通合伙）广东分所,10416,广州-天河区,民营公司,,3-4年经验 本科 招5人,50-150人
审计经理,广州御采堂科技有限公司,16000,广州-白云区,民营公司,绩效奖金 节日福利 团队聚餐 五险 年终奖金 专业培训 员工旅游,5-7年经验 大专 招若干人,50-150人
审计师,金发科技股份有限公司,12500,广州,上市公司,五险一金 绩效奖金 年终奖金 季度奖金 年度旅游 带薪年假 节日福利 包住宿 体检 周末双休,5-7年经验 本科 招若干人,5000-10000人
审计助理,广州谷雨生物科技有限公司,5000,广州-天河区,民营公司,五险一金 绩效奖金 年终奖金 员工旅游 定期体检 专业培训 周末双休 弹性工作,1年经验 本科 招1人,150-500人
审计主任（审计监察方向）,时代邻里集团,7000,广州-越秀区,民营公司,五险一金 带薪年假 绩效奖金 包吃 节日福利 专业培训 周末双休,3-4年经验 本科 招1人,5000-10000人
审计专员,广州亚美信息科技有限公司,8000,广州,民营公司,五险一金 补充医疗保险 绩效奖金 年终奖金 弹性工作 定期体检 周末双休 13薪,1年经验 本科 招1人,500-1000人
审计及法务总监,广州花园酒店有限公司,20000,广州-越秀区,国企,包吃 专业培训 节日福利 五险一金 员工旅游 年终奖金 定期体检,5-7年经验 本科 招1人,1000-5000人
审计助理,中联建设集团股份有限公司广州分公司,2500,广州-番禺区,民营公司,通讯补贴 定期体检 年终奖金 员工旅游 包吃包住,在校生/应届生 大专 招1人,50-150人
财务审计,尚元仁通（广州）商贸有限公司,9000,广州-南沙区,民营公司,绩效奖金 年终奖金 专业培训 员工旅游 五险一金 带薪年假,5-7年经验 本科 招1人,少于50人
审计主管,广州市匠心品牌管理有限公司,7000,广州-白云区,民营公司,绩效奖金 全勤奖 年终奖金 带薪年假 专业培训 餐饮补贴 节日福利 五险一金 员工旅游 加班工资,3-4年经验 本科 招2人,150-500人
审计专员,西子西奥电梯有限公司,5250,广州-增城区,民营公司,补充医疗保险 年终奖金 通讯补贴 五险 全勤奖,2年经验 大专 招1人,150-500人
审计监察专员,海景投资集团有限公司,12500,广州,民营公司,专业培训 定期体检 五险一金 通讯补贴 周末双休,3-4年经验 本科 招若干人,150-500人
审计专员,万有引力实业有限公司,10500,广州-天河区,民营公司,五险一金 员工旅游 专业培训 绩效奖金 年终奖金 定期体检 周末双休,2年经验 本科 招1人,少于50人
审计经理,海华税务师事务所有限公司,9000,广州-天河区,民营公司,带薪年假 周末双休 节日福利 专业培训 五险一金 补充医疗保险 定期体检 绩效奖金 年终奖金,5-7年经验 本科 招1人,500-1000人
审计专员,广药器化医疗设备有限公司,7000,广州-荔湾区,合资,五险一金 补充医疗保险 补充公积金 员工旅游 专业培训 定期体检 通讯补贴 交通补贴 绩效奖金,3-4年经验 本科 招1人,150-500人
高级/资深审计员 (MJ002809),SHEIN,19500,广州-番禺区,民营公司,,3-4年经验 本科 招2人,5000-10000人
审计助理,York Best Consulting Co., Limited Guangzhou Representative Office 香港日达咨询服务有限公司广州代表处,3750,广州-越秀区,外企代表处,餐饮补贴 年终奖金 五险 出差补贴,1年经验 本科 招1人,少于50人
审计助理,广东千福田会计师事务所有限公司,5250,广州-天河区,民营公司,周末双休 带薪年假 节日福利 五险一金 全勤奖 绩效奖金,1年经验 本科 招若干人,50-150人
应届生/校招生（财务会计/审计方向）,广东丸美生物技术股份有限公司,7500,广州,上市公司,五险一金 交通补贴 餐饮补贴 通讯补贴 绩效奖金 年终奖金 员工旅游 专业培训 定期体检,在校生/应届生 本科 招若干人,500-1000人
预算审计经理（主管级别，偏审计方向）,上药控股广东有限公司,12500,广州-海珠区,国企,周末双休 带薪年假 绩效奖金 节日福利 交通补贴 通讯补贴 餐饮补贴 高温补贴 六险一金,3-4年经验 本科 招1人,500-1000人
风控审计主管,宏宇地产,9000,广州,民营公司,专业培训 节日福利 员工旅游 交通补贴 通讯补贴,本科 招若干人,500-1000人
审计专员,广州市双宏贸易有限公司,7500,广州-海珠区,民营公司,交通补贴 通讯补贴 绩效奖金 员工旅游 年底双薪 购买五险,2年经验 本科 招1人,500-1000人
审计实习生,广州天河区财之友会计师事务所（普通合伙）,2000,广州-天河区,民营公司,,在校生/应届生 大专 招18人,少于50人
审计,哥弟电商中心,12500,广州-天河区,民营公司,五险一金 全勤奖 带薪年假 年终奖金,3-4年经验 大专 招1人,150-500人
审计QA,广东泽盛药业有限公司,8000,广州,民营公司,五险一金 绩效奖金 周末双休 餐饮补贴,3-4年经验 大专 招1人,50-150人
审计专员,大华会计师事务所（特殊普通合伙）广州分所,5250,广州-天河区,民营公司,五险一金 绩效奖金 交通补贴 餐饮补贴 专业培训,1年经验 大专 招若干人,150-500人
审计高级经理,大家乐（中国）有限公司,37500,广州,外资（非欧美）,五险一金 包吃包住 周末双休 员工旅游 绩效奖金 专业培训 加班工资,10年以上经验 大专 招1人,10000人以上
审计助理/审计实习生,汇创（广州）税务师事务所有限公司,1750,广州-天河区,民营公司,,在校生/应届生 大专 招8人,50-150人
上市房地产审计主管,广州粤泰集团股份有限公司,9500,广州,上市公司,五险一金 通讯补贴 绩效奖金 年终奖金 节日补贴 5天8小时,5-7年经验 本科 招2人,500-1000人
IT审计岗,广发银行股份有限公司信用卡中心,16666,广州,合资,五险一金 餐饮补贴 年终奖金 定期体检,1年经验 本科 招1人,10000人以上
审计专员,贵州小糊涂仙酒业有限公司,6000,广州,民营公司,五险一金 餐饮补贴 通讯补贴 绩效奖金 带薪年假 交通补贴 高温补贴 做五休二 专业培训 节日福利,1年经验 本科 招1人,1000-5000人
审计专员,广州康臣药业有限公司,6000,广州-黄埔区,上市公司,五险一金 免费班车 员工旅游 专业培训 出国机会 年终奖金 定期体检 周末双休 提供午餐,招若干人,1000-5000人
QA Audit Specialist(审计,龙沙生物技术有限公司,15000,广州-黄埔区,外资（欧美）,五险一金 免费班车 年终奖金,3-4年经验 本科 招若干人,150-500人
高级审计,广州知勤财务咨询有限公司,5250,广州-天河区,民营公司,周末双休 带薪年假 五险一金 绩效奖金 全勤奖 节日福利 专业培训 社保 年会旅游,3-4年经验 大专 招1人,少于50人
审计专员,鸿达兴业股份有限公司,5000,广州-荔湾区,上市公司,五险一金 免费班车 员工旅游 绩效奖金 年终奖金 专业培训 餐饮补贴 通讯补贴,1年经验 本科 招1人,10000人以上
审计经理/主管,广州阳普医疗科技股份有限公司,14500,广州,上市公司,带薪年假 五险一金 包吃 住房补贴 餐饮补贴 免费班车,5-7年经验 本科 招1人,500-1000人
审计经理,广州市仟益贸易有限公司（惠而信）,11500,广州-海珠区,民营公司,五险一金 员工旅游 交通补贴 餐饮补贴 通讯补贴 专业培训 绩效奖金 年终奖金 定期体检 弹性工作,5-7年经验 本科 招1人,150-500人
审计,广州市欧丽源化妆品有限公司,5500,广州,民营公司,员工旅游 弹性工作 专业培训 绩效奖金 社保 每年调薪 节日福利 定期体检 餐饮补贴,5-7年经验 大专 招2人,500-1000人
审计实习生 (MJ037763),金拱门（广州）数据处理服务有限公司,3600,广州-荔湾区,外资（欧美）,,在校生/应届生 本科 招2人,150-500人
营运审计助理,家乐福广州 Gaungzhou,7000,广州-天河区,合资,五险一金 定期体检 绩效奖金 交通补贴 带薪年假 节日福利,无需经验 本科 招若干人,10000人以上
高级审计员,广州市博速信息科技有限公司,5250,广州,民营公司,弹性工作 年终奖金 专业培训 社保 员工旅游 通讯补贴 定期体检,3-4年经验 本科 招3人,50-150人
内审经理/审计经理,正佳企业集团有限公司,12500,广州,外资（欧美）,五险一金 员工旅游 专业培训 做五休二,5-7年经验 本科 招1人,500-1000人
